,id,followers_count,follow_count,blog_count,indiv_attitude,indiv_comments,indiv_reposts,indiv_latenight,indiv_neg_emoji,Cogproc,Negemo,Negate,Affect,Bio,Discrep,Tentat,Insight,Health,Sad,depressed,mssd_Cogproc,mssd_Negemo,mssd_Negate,mssd_Affect,mssd_Bio,mssd_Discrep,mssd_Tentat,mssd_Insight,mssd_Health,mssd_Sad,mssd_depressed,label
107,845.0,189.0,189.0,552.0,0.0,0.005376344086021506,0.0,0.16666666666666666,0.043010752688172046,0.17175080558539205,0.02352309344790548,0.047475832438238455,0.09183673469387756,0.1272824919441461,0.11331901181525242,0.02953813104189044,0.017937701396348014,0.11396348012889367,0.13168635875402793,0.021307331166486095,0.014841528603469921,0.002016302265500408,0.003662853175668786,0.00476894270207907,0.005924424229774199,0.003974900416470673,0.0025819492779360124,0.0050158458226141215,0.001975346496591267,0.002519990682618323,0.005397220634861406,1
108,846.0,66.0,66.0,114.0,0.0,0.0,0.0,0.3088235294117647,0.0,0.14101592115238817,0.021986353297952996,0.05534495830174375,0.053828658074298714,0.07505686125852919,0.05989385898407885,0.030326004548900682,0.02122820318423048,0.0932524639878696,0.08642911296436695,0.019562715765247412,0.020245957493495673,0.0012859914488132036,0.0031623905128556028,0.011343944458767555,0.008560610474760033,0.006211413730608117,0.007114433549578645,0.011714332871800468,0.0005733663797471988,0.0008355529943258913,0.0025341252254777163,1
109,847.0,13446.0,13446.0,259.0,0.0,0.0,0.0,0.8048780487804879,0.006097560975609756,0.11450012103606874,0.03945775841200678,0.03848946986201888,0.03606874848704914,0.05640280803679496,0.03606874848704914,0.02251270878721859,0.02420721374969741,0.09513435003631082,0.10118615347373518,0.03374777975133215,0.020107542866011092,0.002319180933237185,0.00702709916755008,0.008138646534709422,0.01311977740782422,0.004374260613354942,0.0024236833564344577,0.006263995649684164,0.005455495183131314,0.005396735630067001,0.008604038311373926,1
110,848.0,2.0,2.0,6.0,0.0,0.0,0.0,0.75,0.0,0.15079365079365079,0.07142857142857142,0.1111111111111111,0.023809523809523808,0.07142857142857142,0.05555555555555555,0.047619047619047616,0.007936507936507936,0.07142857142857142,0.03968253968253968,0.047619047619047616,0.03542344507552139,0.0027907205236049233,0.0,0.0040361078990428035,0.0020576131687242796,0.008855861268880348,0.005613561730284514,0.0009144947416552355,0.0009144947416552355,0.0041794677035978944,0.00420025167499915,1
111,849.0,451.0,451.0,50.0,0.0,0.0,0.0,1.3043478260869565,0.0,0.21153846153846154,0.051775147928994084,0.08727810650887574,0.0650887573964497,0.07248520710059171,0.05917159763313609,0.05473372781065089,0.04437869822485207,0.08727810650887574,0.10650887573964497,0.06852791878172589,0.07094317710442664,0.005798600154195947,0.023995200704839906,0.011594220503641034,0.014938453123119729,0.029928964399973883,0.029674379140014084,0.06154329480197888,0.004914190306756537,0.0007441942022358818,0.08027183248321205,1
112,850.0,2.0,2.0,194.0,0.043478260869565216,0.0,0.0,0.17391304347826086,0.0,0.1279887482419128,0.03234880450070324,0.04922644163150492,0.04360056258790436,0.08438818565400844,0.0450070323488045,0.02390998593530239,0.02531645569620253,0.07735583684950774,0.07876230661040788,0.01606425702811245,0.06328635723323724,0.0006442207084191698,0.04624717928783299,0.013104451229406663,0.0035445544327841545,0.015159751675615346,0.04797725739534567,0.008837122272075408,0.0007690312037857383,0.0005561704823661704,0.0017657879183890686,1
113,851.0,25.0,25.0,149.0,0.031746031746031744,0.0,0.015873015873015872,0.5714285714285714,0.0,0.10740072202166065,0.0351985559566787,0.02707581227436823,0.032490974729241874,0.046028880866425995,0.04332129963898917,0.02707581227436823,0.029783393501805054,0.07310469314079422,0.08393501805054152,0.03546099290780142,0.027314679480307816,0.00400152998410008,0.005803687331854542,0.01152266979750138,0.007624705083960132,0.012527732734604731,0.006191720892786489,0.006095561352912945,0.00383997063731477,0.0027840373976614845,0.004868589214264041,1
114,852.0,189.0,189.0,303.0,0.011049723756906077,0.0,0.0,0.3314917127071823,0.016574585635359115,0.14801727522575578,0.028268551236749116,0.038084020416175896,0.04907734589713388,0.06281900274833137,0.04946996466431095,0.03651354534746761,0.02591283863368669,0.08480565371024736,0.10325873576756969,0.01373134328358209,0.05753610233354745,0.004872776433055099,0.01379999502328867,0.013405441641341177,0.018237609215787366,0.0099897124771594,0.010570449651172972,0.02154777161952699,0.011751707708029469,0.004414756870273421,0.00763045209851151,1
115,853.0,16858.0,16858.0,6122.0,0.012269938650306749,0.0,0.0,0.6748466257668712,0.006134969325153374,0.1897350379840652,0.035390031498980914,0.023161015378914213,0.05855104687789513,0.09783212896053363,0.046322030757828425,0.04409857328145266,0.03372243839169909,0.10135260329812859,0.1137669075412266,0.013097949886104784,0.024773634479851404,0.0020743085395890527,0.009170027720681283,0.005335429709142011,0.013149779338973674,0.003636959322933199,0.006180409676438186,0.011793705316855729,0.0012505413480839412,0.0008784667236023571,0.004595869131959514,1
116,854.0,60.0,60.0,585.0,0.0,0.0,0.0,1.233695652173913,0.0,0.15050117924528303,0.06721698113207547,0.024616745283018868,0.05365566037735849,0.08048349056603774,0.06500589622641509,0.02727004716981132,0.0294811320754717,0.12160966981132075,0.04348466981132076,0.1322553897180763,0.009648198396125561,0.0015134939323563263,0.0032970152866805547,0.0022590283685958606,0.004734281083022255,0.002708278959100073,0.0014628142354722803,0.0024124070243091707,0.0029974724356875205,0.0020944839164805462,0.009125584998107464,1
117,855.0,12.0,12.0,265.0,0.0,0.0,0.0,0.15675675675675677,0.0,0.14787011173184358,0.03648743016759776,0.028369413407821228,0.06084148044692737,0.07873603351955308,0.08056913407821228,0.025837988826815643,0.030464385474860335,0.0960195530726257,0.08283868715083799,0.024413943884367788,0.006950511292794658,0.0009026064876392946,0.0024002732015102,0.001776615790988658,0.005958843043896641,0.0009034571018207573,0.0010690139884298284,0.0019635005025732456,0.0021373521165851993,0.001449744572216305,0.003211862512319982,1
118,856.0,63.0,63.0,4.0,0.0,0.0,0.0,0.25,0.0,0.17142857142857143,0.0,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.08333333333333333,0.005925925925925926,0.0,0.0,0.006689814814814815,0.022314814814814815,0.0,0.0014814814814814814,0.0014814814814814814,0.0,0.0,0.005925925925925926,1
119,857.0,211.0,211.0,423.0,0.0,0.011976047904191617,0.0,1.0718562874251496,0.03592814371257485,0.20035818222520707,0.04342959480635773,0.05305574210879785,0.07365122005820461,0.08865010073875083,0.0756659950749944,0.047235280949182896,0.03760913364674278,0.1029773897470338,0.0819341840161182,0.03444639718804921,0.03130171944743905,0.004768244838206197,0.00873872168633827,0.013355929998627324,0.01927775379495027,0.012223794191370766,0.008082119008900485,0.009506565589703211,0.010243141637499321,0.004656564112603963,0.01343884573624794,1
120,858.0,339.0,339.0,105.0,0.06896551724137931,0.0,0.0,0.3448275862068966,0.0,0.17749757516973813,0.029097963142580018,0.0533462657613967,0.07177497575169738,0.10863239573229874,0.07759456838021339,0.031037827352085354,0.019398642095053348,0.11639185257032007,0.07274490785645005,0.014084507042253521,0.009553384944063062,0.0020632453131020413,0.00470006922780695,0.003151930425727385,0.005953009947089249,0.00420099887472595,0.002671124336243175,0.001793597410794784,0.0018921012620035597,6.627535273368606e-05,0.0007500465932812793,1
121,859.0,0.0,0.0,18.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.20837390457643623,0.045764362220058426,0.06718597857838364,0.053554040895813046,0.07692307692307693,0.0379746835443038,0.04673807205452775,0.045764362220058426,0.09737098344693282,0.09931840311587146,0.04521739130434783,0.017614705282230466,0.0015174451266439797,0.0020040629324084534,0.0021549165933711562,0.0013025267191241528,0.005756331216348401,0.002979665652403381,0.009565123110941171,0.0006325026591771963,0.0020405740051533013,0.005219129467774372,1
122,860.0,267.0,267.0,168.0,0.0,0.0,0.0,0.7039473684210527,0.013157894736842105,0.14631873252562907,0.04193849021435228,0.04799627213420317,0.06337371854613234,0.08993476234855545,0.0782851817334576,0.02516309412861137,0.024231127679403542,0.1043802423112768,0.07036346691519105,0.031446540880503145,0.027584543008466248,0.005662146115898764,0.019877758802592276,0.011579158966743651,0.027945539375720363,0.011689009719318117,0.006806993223149562,0.012714483562724059,0.01041717059483729,0.002772621524075644,0.012481905220327463,1
123,861.0,5.0,5.0,25.0,0.0,0.0,0.0,0.68,0.0,0.258,0.08,0.07,0.074,0.074,0.062,0.066,0.048,0.112,0.094,0.04777070063694268,0.037606450617531754,0.00903283635504785,0.012691998737993615,0.014584339819960657,0.03783956994184268,0.0199519162877242,0.029290984325991823,0.011834134692083872,0.012379689147365916,0.004391136002876254,0.008032473289761926,1
124,862.0,88.0,88.0,941.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.18443935926773455,0.038443935926773455,0.07871853546910755,0.055835240274599546,0.08375286041189932,0.057208237986270026,0.02654462242562929,0.031578947368421054,0.10297482837528604,0.10068649885583524,0.03749098774333093,0.04116508624091786,0.017207478309529064,0.014865884141633794,0.02159051544494973,0.026146088969655104,0.009842491432156127,0.005375184949204224,0.008031256447863297,0.008230294486748266,0.020801222131885268,0.04918540475159512,1
125,863.0,24.0,24.0,56.0,0.0,0.0,0.0,0.06,0.0,0.16147540983606556,0.03442622950819672,0.04590163934426229,0.04590163934426229,0.07950819672131147,0.06393442622950819,0.030327868852459017,0.038524590163934426,0.10327868852459017,0.12540983606557377,0.01706036745406824,0.027776268778423513,0.00642309968297526,0.0084414622452773,0.00716988299299521,0.021977095667699884,0.0061108756667292,0.0019148699555439738,0.007122980076456941,0.005244437822258865,0.014999601817834314,0.018931615005598514,1
126,864.0,77.0,77.0,237.0,0.0,0.0,0.00546448087431694,0.4371584699453552,0.0,0.15859030837004406,0.03937224669603524,0.049834801762114536,0.04873348017621145,0.06690528634361234,0.04873348017621145,0.02753303964757709,0.03359030837004405,0.08755506607929515,0.10242290748898679,0.022193768672641914,0.03597816391942331,0.013769267397198491,0.011819864651694932,0.016884801642261048,0.009544119514960937,0.008785212550946962,0.0037014804556803884,0.007590711716010193,0.004837778412328321,0.0036663997135717983,0.009442081589364935,1
127,865.0,413.0,413.0,1334.0,0.0,0.0,0.0,0.40186915887850466,0.018691588785046728,0.19756838905775076,0.07642205818497612,0.05948762483716891,0.07685627442466349,0.08771168041684758,0.054277029960920535,0.029960920538428137,0.03690838037342597,0.11550151975683891,0.12114633087277464,0.05838926174496644,0.05275691279516283,0.016559989035144072,0.00868116104268424,0.021394378871672216,0.008932619077751797,0.013577156803189354,0.028379782271548276,0.031123669475178858,0.004487810966648085,0.003406512923579503,0.04333008697541367,1
128,866.0,2170.0,2170.0,216.0,0.0,0.0,0.0,0.5555555555555556,0.024691358024691357,0.1553398058252427,0.04116504854368932,0.04543689320388349,0.05009708737864078,0.07922330097087378,0.05941747572815534,0.030679611650485435,0.028737864077669904,0.09631067961165049,0.08233009708737864,0.023622047244094488,0.041641543839741675,0.004341909104968141,0.019120936147280616,0.012757495307684611,0.025454030884805214,0.015057995746720681,0.010447160549390554,0.014738253510810765,0.005558523101277537,0.003183668873093861,0.022373327174531738,1
129,867.0,214.0,214.0,720.0,0.0,0.0,0.0,1.4210526315789473,0.0,0.1495076096687556,0.04207699194270367,0.04297224709042077,0.043867502238137866,0.09221128021486123,0.051924798567591766,0.02685765443151298,0.023276633840644583,0.08146821844225605,0.08415398388540735,0.02734375,0.018515158958549927,0.017205447186082398,0.0021800012438729557,0.027903747212602543,0.04104464705290419,0.00492896023861658,0.0029149328312933274,0.0045572691384112175,0.033393727781395696,0.000843481981527411,0.0035558843586937956,1
130,868.0,16.0,16.0,435.0,0.0,0.0,0.0,1.062111801242236,0.012422360248447204,0.1524390243902439,0.039634146341463415,0.028658536585365855,0.07378048780487804,0.12439024390243902,0.08353658536585366,0.018902439024390243,0.025609756097560974,0.10670731707317073,0.05121951219512195,0.03195164075993091,0.05726268598420451,0.009706898699840904,0.031106179495309232,0.015504846041637918,0.047594213906657044,0.00828678575842102,0.00611457671214153,0.008338725119197104,0.01972761033037475,0.0056640625,0.03571427621807255,1
131,869.0,30.0,30.0,41.0,0.20930232558139536,3.2325581395348837,0.0,0.7674418604651163,0.0,0.197136563876652,0.06167400881057269,0.06277533039647577,0.09030837004405286,0.10792951541850221,0.08039647577092511,0.053964757709251104,0.03303964757709251,0.11674008810572688,0.08920704845814978,0.08021390374331551,0.020804084857657928,0.01059990488433091,0.00856035614413098,0.012848733578691627,0.03631873570095659,0.012272276436684744,0.011116301530953613,0.01376603361222357,0.011199309203740663,0.005681307613637663,0.02572398067446266,1
132,870.0,101.0,101.0,416.0,0.0,0.0,0.0,0.6267605633802817,0.02112676056338028,0.20056764427625354,0.05045726900031536,0.07095553453169347,0.06748659728792179,0.0968148848943551,0.062125512456638284,0.03784295175023652,0.03437401450646484,0.10722169662567013,0.0848312835067802,0.043478260869565216,0.04083586542328287,0.005332673454984496,0.011832686718390602,0.01229097778405594,0.019098017548078244,0.011046553914679133,0.013278688142216938,0.019181939355908287,0.009674374311160586,0.005416433274825328,0.014987236498639044,1
133,871.0,0.0,0.0,33.0,0.0,0.0,0.0,1.4444444444444444,0.0,0.14715719063545152,0.030100334448160536,0.06020066889632107,0.08361204013377926,0.13712374581939799,0.08361204013377926,0.026755852842809364,0.033444816053511704,0.11371237458193979,0.12040133779264214,0.038461538461538464,0.054340279471524165,0.006276890616716576,0.013171620698307952,0.029007570399335984,0.02560173389557249,0.039062441628013304,0.029270947118972754,0.009466210607730218,0.0009722897423432184,0.0016747234443177086,0.02286553830714683,1
134,872.0,84.0,84.0,741.0,0.0,0.0,0.0,0.5251798561151079,0.0,0.1210431654676259,0.019064748201438848,0.06438848920863309,0.05989208633093525,0.09046762589928058,0.07356115107913669,0.01960431654676259,0.015467625899280576,0.09226618705035972,0.14424460431654676,0.013134851138353765,0.011950935237678194,0.0006833602151475488,0.0016629450011482595,0.008627863762021319,0.009238327689590249,0.007284184993682367,0.005690482374369071,0.005900257762071559,0.0022194610152251877,0.00019725243301537348,0.001790401810621653,1
135,873.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2753623188405797,0.14492753623188406,0.028985507246376812,0.057971014492753624,0.07246376811594203,0.043478260869565216,0.07246376811594203,0.057971014492753624,0.057971014492753624,0.11594202898550725,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
136,874.0,40.0,40.0,136.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.19953596287703015,0.048723897911832945,0.05104408352668213,0.05336426914153132,0.058004640371229696,0.048723897911832945,0.04408352668213457,0.025522041763341066,0.10208816705336426,0.04640371229698376,0.031914893617021274,0.07365541392383418,0.0015373201450221685,0.008489514213655312,0.018377252076177925,0.002952663863624461,0.06470478194799574,0.008411917703042785,0.021499280928265113,0.0016261733496581983,0.001309681279919375,0.0016437474065582808,1
137,875.0,16.0,16.0,106.0,0.0,0.0,0.0,0.684931506849315,0.0136986301369863,0.23442808607021517,0.04020385050962627,0.05549263873159683,0.07757644394110985,0.11098527746319366,0.06738391845979615,0.03227633069082673,0.03850509626274066,0.0985277463193658,0.1087202718006795,0.03611111111111111,0.04215957981128762,0.003049466837530623,0.012307057562075088,0.009860756050652881,0.013879451589244883,0.01834280342540169,0.00822175985659798,0.016097837405611326,0.003951062964513054,0.0017724705135792706,0.014462028859479769,1
138,876.0,79.0,79.0,562.0,0.0,0.0,0.0,0.7741935483870968,0.016129032258064516,0.14625,0.0275,0.065,0.0525,0.075,0.05375,0.02125,0.01375,0.08125,0.08625,0.016791044776119403,0.12501177219819928,0.01060031517772439,0.0018809957622740697,0.025144396720873777,0.036081949175031255,0.11628778281871091,0.01697198294674333,0.04030358988680093,0.035639691554814654,0.001346579684603432,0.0032905399580353944,1
139,877.0,237.0,237.0,672.0,0.0,0.0,0.0,0.9557522123893806,0.0,0.1530758226037196,0.02575107296137339,0.02861230329041488,0.059370529327610874,0.10658082975679542,0.08583690987124463,0.027181688125894134,0.02145922746781116,0.11158798283261803,0.05436337625178827,0.029882604055496264,0.025738768013263243,0.005050508003490895,0.01023753953711099,0.010871934194704069,0.03312012799163688,0.009207946328022963,0.0068405682415613595,0.006987961412004576,0.002311511555239335,0.01746190407805893,0.021317908477101483,1
140,878.0,14.0,14.0,90.0,0.0,0.0,0.0,1.3466666666666667,0.0,0.23932472691161866,0.06653426017874876,0.05958291956305859,0.08440913604766634,0.10526315789473684,0.07646474677259185,0.06752730883813307,0.04270109235352532,0.10625620655412116,0.07348560079443893,0.06103286384976526,0.0794638342265038,0.034068622648135344,0.04228151807927654,0.041424021243527884,0.022908638809745967,0.057424772975099805,0.02233319640504385,0.021979588003474174,0.0037006532221761554,0.021996526436390416,0.05393131243596454,1
141,879.0,163.0,163.0,218.0,0.0,0.0,0.0,0.6575342465753424,0.0,0.206765899864682,0.04330175913396482,0.06955345060893099,0.08227334235453315,0.08795669824086604,0.06441136671177267,0.03410013531799729,0.035182679296346414,0.0993234100135318,0.1415426251691475,0.021052631578947368,0.03716511565920684,0.0023085837293427254,0.010348737967624484,0.00516170997756237,0.006890536860309954,0.005265345538759744,0.0035820202030859443,0.013885021055040166,0.000799916551334622,0.0003499187360791156,0.0019554855755000893,1
142,880.0,0.0,0.0,23.0,0.375,0.0,0.0,1.625,0.0,0.1875,0.0625,0.041666666666666664,0.06845238095238096,0.09523809523809523,0.0744047619047619,0.02976190476190476,0.017857142857142856,0.11607142857142858,0.09523809523809523,0.04035874439461883,0.012154073415807353,0.0006832731508591738,0.003199798963726156,0.0037437857092014167,0.003233678455793052,0.0027131378482729836,0.001941654598844793,0.001594431681901197,0.0024966846979052465,0.001746762916095514,0.001898024419156716,1
143,881.0,36.0,36.0,42.0,0.0,0.0,0.0,0.975,0.0,0.1820294345468629,0.05034856700232378,0.07281177381874517,0.05809450038729667,0.0844306738962045,0.05731990704879938,0.03640588690937258,0.03640588690937258,0.09992254066615028,0.06738962044926414,0.03734939759036145,0.029179645230222366,0.0032414091189431095,0.016710902791746852,0.005469463101107832,0.026563542428937346,0.015944522286066486,0.01304947074282992,0.011919897696613427,0.006447769842651055,0.0020839599028882353,0.007385229391966446,1
144,882.0,121.0,121.0,135.0,0.0,0.0,0.0,0.68,0.02,0.20790378006872853,0.04982817869415808,0.03608247422680412,0.07903780068728522,0.12027491408934708,0.08419243986254296,0.03436426116838488,0.03608247422680412,0.10309278350515463,0.05154639175257732,0.03694581280788178,0.023525450682376402,0.00501205807841774,0.013381375705676659,0.012513295036844176,0.08386735967929647,0.006409435728321218,0.00602032288303989,0.010808121611080225,0.023017843881241704,0.002248124270228697,0.012548663607794275,1
145,883.0,63.0,63.0,518.0,0.006289308176100629,0.0,0.0,0.6729559748427673,0.0,0.19186623210996173,0.0426526852770299,0.06900949411931416,0.06546691228567379,0.08105427235369136,0.06504180246563696,0.04137735581691937,0.032591752869491286,0.10443531245571773,0.09479948986821596,0.04010140585388338,0.02868446950471273,0.0032830362735868403,0.009992087787739724,0.004950043177341196,0.006899690218669643,0.013821675087868497,0.009947534556210726,0.00801684210085319,0.005151078048065442,0.004134796967810237,0.007966383253815256,1
146,1.0,2.0,2.0,44.0,0.0,0.0,0.0,0.6,0.0,0.1924643584521385,0.020366598778004074,0.008146639511201629,0.09979633401221996,0.1364562118126273,0.1415478615071283,0.025458248472505093,0.021384928716904276,0.13441955193482688,0.026476578411405296,0.0028735632183908046,0.020959983810103975,0.000697694717551115,0.0012007445486065208,0.004199642488652118,0.02530161975171979,0.0007647139035498189,0.001628020066107403,0.0037108340329789747,0.0051142957479763055,9.006203205015628e-05,0.00014679270224438916,0
147,2.0,596.0,596.0,3062.0,0.0,0.0,0.0,0.3128834355828221,0.006134969325153374,0.17943065273650916,0.06402760471580561,0.01878654270104476,0.041598773123741974,0.07284577782037764,0.03910668072462379,0.02396242691459791,0.03536854212594651,0.09537045912009968,0.12124988018786542,0.026739592828927378,0.013382929807294311,0.0027261038726762482,0.004150345174529285,0.0035108012967751054,0.005973921898761072,0.003330935017106291,0.0017293234509719619,0.0034147448606566076,0.004152075497752985,0.004270471417156177,0.0027493046321423703,0
148,3.0,1280.0,1280.0,1352.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.11423390752493201,0.016319129646418858,0.010879419764279238,0.051677243880326386,0.09066183136899365,0.05893019038984588,0.016319129646418858,0.014505893019038985,0.10244786944696282,0.06980961015412511,0.007509386733416771,0.01084410863339053,0.0005621757340467414,0.0022752155635133156,0.006814334630686048,0.0024092368634448928,0.0010040064178989648,0.0007183765444567264,0.0037897637105769066,0.00028422617083955745,7.060185185185186e-05,0.0007014615491553779,0
149,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150,5.0,141.0,141.0,1885.0,0.0,0.0,0.0,0.4911242603550296,0.0,0.1670995670995671,0.03982683982683983,0.06406926406926407,0.06493506493506493,0.07878787878787878,0.04935064935064935,0.032034632034632034,0.045021645021645025,0.08311688311688312,0.11601731601731602,0.023977433004231313,0.10292081044342172,0.00926891426746482,0.031466647689655826,0.03609161452466151,0.02990815526784271,0.03855723857385886,0.027427895430659037,0.05885464886940098,0.004973266859508098,0.0020550411522633747,0.00443309157878319,0
151,6.0,1399.0,1399.0,259.0,0.0,0.0,0.0,0.1043956043956044,0.027472527472527472,0.1276365603028664,0.016495402920497566,0.03569497025419145,0.04678204434829638,0.06030286641427799,0.045159545700378584,0.019740400216333154,0.018658734451054624,0.09329367225527312,0.10708491076257437,0.0024529844644317253,0.027230503533453528,0.0010443449208689018,0.005593506752477592,0.011107731046361547,0.006444066177564108,0.003237272969998111,0.0021320407509219977,0.00630889859676301,0.0015736893689430802,0.00040757093332880313,0.00032936041930739626,0
152,7.0,3.0,3.0,39.0,0.0,0.030303030303030304,0.0,0.6060606060606061,0.0,0.22137404580152673,0.026717557251908396,0.019083969465648856,0.09732824427480916,0.07633587786259542,0.10114503816793893,0.026717557251908396,0.022900763358778626,0.12213740458015267,0.0648854961832061,0.015873015873015872,0.03220667812703149,0.005953357714563267,0.004924803468517314,0.005949266490161367,0.03482163737396901,0.006464328936782726,0.012013694546912496,0.006046584725813783,0.009879926479646702,0.01014206870550125,0.0006478419079915227,0
153,8.0,569.0,569.0,846.0,0.0,0.42857142857142855,0.0,1.7142857142857142,0.0,0.1,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.1,0.1,0.0,0.03333333333333333,0.1,0.1,0.0,0.0009861932938856016,0.0002465483234714004,0.08333333333333333,0.03728358536050844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
154,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
155,10.0,1719.0,1719.0,2870.0,0.0,0.0,0.0,0.3090909090909091,0.0,0.16131498470948014,0.028287461773700305,0.011850152905198776,0.06689602446483181,0.07071865443425077,0.06230886850152905,0.03096330275229358,0.023318042813455658,0.11467889908256881,0.08180428134556575,0.00967221923696937,0.050910756354209385,0.003193643539856939,0.005402904925275513,0.010530370993267653,0.036062798212317795,0.011808246510625493,0.006439494926983862,0.01286647669279333,0.011022784151981985,0.00032563395826386147,0.0028054934720463972,0
156,11.0,114.0,114.0,158.0,0.09523809523809523,0.0,0.0,0.7619047619047619,0.0,0.1342281879194631,0.013422818791946308,0.06040268456375839,0.08053691275167785,0.09395973154362416,0.08053691275167785,0.020134228187919462,0.0,0.12080536912751678,0.06711409395973154,0.0,0.05037012049999064,0.0012046485260770973,0.0,0.009366764818875207,0.12551020408163266,0.027040816326530614,0.0027576319784111993,0.02571166207529844,0.1,0.0,0.0,0
157,12.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.20574162679425836,0.019138755980861243,0.028708133971291867,0.07655502392344497,0.09090909090909091,0.07655502392344497,0.03827751196172249,0.03349282296650718,0.1291866028708134,0.06698564593301436,0.008130081300813009,0.023212388205610925,0.0007462017135107523,0.003186767226513779,0.004079596114002401,0.010945179584120984,0.0037807183364839316,0.0030195894627386612,0.012905060924538627,0.0025000000000000005,0.0006858710562414266,0.0025000000000000005,0
158,13.0,73.0,73.0,112.0,0.0,0.0,0.0,0.1780821917808219,0.0,0.12137203166226913,0.029683377308707123,0.007255936675461741,0.05870712401055409,0.059366754617414245,0.05408970976253298,0.021108179419525065,0.020448548812664908,0.09036939313984169,0.08179419525065963,0.004694835680751174,0.06512388300965703,0.003045010275568019,0.0061445705014086804,0.021846434461643496,0.005019773624513814,0.0035391852718715177,0.0011811397867829152,0.004731900235857018,0.001124428871911635,0.002573259851279904,0.0004010226442155688,0
159,14.0,80.0,80.0,237.0,0.0,0.0,0.0,0.3442622950819672,0.00546448087431694,0.13521288837744533,0.025891829689298044,0.02100115074798619,0.04372842347525892,0.05667433831990794,0.046317606444188725,0.02474108170310702,0.02761795166858458,0.10903337169159955,0.08630609896432681,0.01078981441519206,0.02297527264346061,0.0012970094188151286,0.005079840713007622,0.010189254739899673,0.010512196658570054,0.002247217183366563,0.0024485327672985105,0.006307114349370476,0.0014974471196127056,0.0008859442416638713,0.0008844553014214067,0
160,15.0,13.0,13.0,487.0,0.0,0.0,0.0,1.2102564102564102,0.0,0.08132084770823066,0.03178905864958107,0.003696402168555939,0.036471168063085264,0.033760473139477575,0.039181862986692954,0.009610645638245442,0.014046328240512568,0.0527353376047314,0.10103499260719566,0.009874326750448833,0.015698571032027916,0.0029217466434731,0.004367209778679778,0.005108585005561303,0.013408787064992442,0.0036152010702803564,0.00287113638024204,0.0075973704203828665,0.004537914171283018,0.0016354520768202278,0.0026651969419041353,0
161,16.0,137.0,137.0,413.0,0.0,0.0,0.0,0.968421052631579,0.0,0.11455497382198952,0.019476439790575915,0.016963350785340316,0.0412565445026178,0.055916230366492146,0.0425130890052356,0.017382198952879582,0.016335078534031412,0.09445026178010471,0.07769633507853403,0.004928964917367353,0.02369899956547689,0.0009371473672155517,0.003558506014056788,0.00878479241974883,0.0063082315959842586,0.006961871115646687,0.005933699379349451,0.005435586804380022,0.0021442829211549084,0.0009597431861689964,0.0012621185179344878,0
162,17.0,148050.0,148050.0,43124.0,3.0,0.0,0.0,3.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163,18.0,287.0,287.0,71.0,0.014285714285714285,0.0,0.0,0.2571428571428571,0.07142857142857142,0.11538461538461539,0.012307692307692308,0.024615384615384615,0.04923076923076923,0.06769230769230769,0.05384615384615385,0.010769230769230769,0.012307692307692308,0.1076923076923077,0.026153846153846153,0.0040650406504065045,0.021388130494661282,0.00113779895843956,0.0043796839565607435,0.00501296637062054,0.014646987489647548,0.0027379369979704427,0.002889907313581466,0.005340601538045399,0.0029710144927536236,0.0,0.0018115942028985507,0
164,19.0,162.0,162.0,433.0,0.0,0.0,0.0,2.2549019607843137,0.0196078431372549,0.08758503401360544,0.012755102040816327,0.03231292517006803,0.03231292517006803,0.05782312925170068,0.04336734693877551,0.012755102040816327,0.013605442176870748,0.08928571428571429,0.06547619047619048,0.0,0.004364546044607377,0.00029954756533953717,0.0008411311632090852,0.0015312952785603482,0.0024927364873896874,0.0014139174670737339,0.0010113421887957906,0.0011958605010631703,0.0003646373138359683,0.0,0.0,0
